scenario,Fishing,Warming,type,species,seed,term,estimate,std.error,statistic,p.value,scenario2,scenario3
Fished_Warming_ctrl2_sardine_8,Fishing,Warming,ctrl2,sardine,8,temp,-0.005155670200553797,6.946376608471918e-4,-7.42210002588379,4.243926712910595e-11,Fished_Warming_ctrl2_sardine,Fished_Warming_ctrl2
Fished_Warming_ctrl2_sardine_9,Fishing,Warming,ctrl2,sardine,9,temp,-0.004450424928838993,6.182711405769212e-4,-7.198176716911309,1.2472493710831993e-10,Fished_Warming_ctrl2_sardine,Fished_Warming_ctrl2
Fished_Warming_exp_cod_1,Fishing,Warming,exp,cod,1,temp,0.022083249627457755,9.23329069822965e-4,23.916987290015573,1.0728056334638388e-42,Fished_Warming_exp_cod,Fished_Warming_exp
Fished_Warming_exp_cod_10,Fishing,Warming,exp,cod,10,temp,0.022895550356250866,8.61601698612598e-4,26.573241897176658,1.3859245050881347e-46,Fished_Warming_exp_cod,Fished_Warming_exp
Fished_Warming_exp_cod_11,Fishing,Warming,exp,cod,11,temp,0.022520977743883758,8.485649491725652e-4,26.54007541301811,1.543381639911491e-46,Fished_Warming_exp_cod,Fished_Warming_exp
Fished_Warming_exp_cod_12,Fishing,Warming,exp,cod,12,temp,0.02131903062894012,9.080719914182108e-4,23.47724721213396,5.059820048526169e-42,Fished_Warming_exp_cod,Fished_Warming_exp
Fished_Warming_exp_cod_13,Fishing,Warming,exp,cod,13,temp,0.022912097941618668,8.619408112227473e-4,26.581985263136126,1.347184166057408e-46,Fished_Warming_exp_cod,Fished_Warming_exp
Fished_Warming_exp_cod_14,Fishing,Warming,exp,cod,14,temp,0.02230536960283623,0.0010037906336705454,22.221137411167643,4.763612958349112e-40,Fished_Warming_exp_cod,Fished_Warming_exp
Fished_Warming_exp_cod_15,Fishing,Warming,exp,cod,15,temp,0.021980244418318307,9.418482619717603e-4,23.33735199797751,8.323259297899019e-42,Fished_Warming_exp_cod,Fished_Warming_exp
Fished_Warming_exp_cod_16,Fishing,Warming,exp,cod,16,temp,0.022217672052825183,9.12218516919348e-4,24.35564685515972,2.329575848070643e-43,Fished_Warming_exp_cod,Fished_Warming_exp
Fished_Warming_exp_cod_17,Fishing,Warming,exp,cod,17,temp,0.02253599518566171,8.240849159750985e-4,27.346690551902647,1.1596026129456262e-47,Fished_Warming_exp_cod,Fished_Warming_exp
Fished_Warming_exp_cod_18,Fishing,Warming,exp,cod,18,temp,0.02258072457731229,9.242343760431107e-4,24.43181639054185,1.7905439951060603e-43,Fished_Warming_exp_cod,Fished_Warming_exp
Fished_Warming_exp_cod_19,Fishing,Warming,exp,cod,19,temp,0.021413360675939117,9.417763900338962e-4,22.73720269751975,7.210559822803749e-41,Fished_Warming_exp_cod,Fished_Warming_exp
Fished_Warming_exp_cod_2,Fishing,Warming,exp,cod,2,temp,0.02205369446580698,9.438546914702484e-4,23.365561102900067,7.527199598656707e-42,Fished_Warming_exp_cod,Fished_Warming_exp
Fished_Warming_exp_cod_20,Fishing,Warming,exp,cod,20,temp,0.02272437113331828,8.113988891740305e-4,28.006411441419058,1.4578017056770413e-48,Fished_Warming_exp_cod,Fished_Warming_exp
Fished_Warming_exp_cod_21,Fishing,Warming,exp,cod,21,temp,0.022672001920538858,8.123488609494434e-4,27.90919395644952,1.97411020340419e-48,Fished_Warming_exp_cod,Fished_Warming_exp
Fished_Warming_exp_cod_22,Fishing,Warming,exp,cod,22,temp,0.022803909918896553,8.779016686846295e-4,25.975471664228547,9.792433674704986e-46,Fished_Warming_exp_cod,Fished_Warming_exp
Fished_Warming_exp_cod_23,Fishing,Warming,exp,cod,23,temp,0.023350648252557164,8.510701546584244e-4,27.43680779398134,8.715675559055097e-48,Fished_Warming_exp_cod,Fished_Warming_exp
Fished_Warming_exp_cod_24,Fishing,Warming,exp,cod,24,temp,0.022230164445647963,9.76677410037509e-4,22.761010152568414,6.613768364710176e-41,Fished_Warming_exp_cod,Fished_Warming_exp
Fished_Warming_exp_cod_25,Fishing,Warming,exp,cod,25,temp,0.022232203843901496,8.415020415624999e-4,26.419667149732362,2.2830187563205068e-46,Fished_Warming_exp_cod,Fished_Warming_exp
Fished_Warming_exp_cod_26,Fishing,Warming,exp,cod,26,temp,0.02200579420893641,9.176392153642841e-4,23.980878149590147,8.577914479781879e-43,Fished_Warming_exp_cod,Fished_Warming_exp
Fished_Warming_exp_cod_27,Fishing,Warming,exp,cod,27,temp,0.02344479091816342,7.877286557699619e-4,29.762521328169043,6.998467184821254e-51,Fished_Warming_exp_cod,Fished_Warming_exp
Fished_Warming_exp_cod_28,Fishing,Warming,exp,cod,28,temp,0.022273609344059357,9.023153037136948e-4,24.684951316227245,7.498892539467591e-44,Fished_Warming_exp_cod,Fished_Warming_exp
Fished_Warming_exp_cod_29,Fishing,Warming,exp,cod,29,temp,0.021668736216940928,0.001013539452945755,21.379272562072277,1.1050613972183992e-38,Fished_Warming_exp_cod,Fished_Warming_exp
Fished_Warming_exp_cod_3,Fishing,Warming,exp,cod,3,temp,0.021916366090191396,9.464338998132858e-4,23.156784741665632,1.5872221163884912e-41,Fished_Warming_exp_cod,Fished_Warming_exp
Fished_Warming_exp_cod_30,Fishing,Warming,exp,cod,30,temp,0.02274999644515492,7.66129421124886e-4,29.694717129844395,8.560158252799408e-51,Fished_Warming_exp_cod,Fished_Warming_exp
Fished_Warming_exp_cod_4,Fishing,Warming,exp,cod,4,temp,0.02183463940046207,0.0010074750644448304,21.672635056723767,3.661017600596254e-39,Fished_Warming_exp_cod,Fished_Warming_exp
Fished_Warming_exp_cod_5,Fishing,Warming,exp,cod,5,temp,0.02233753310905669,7.622219496768322e-4,29.30581193381716,2.737463943083991e-50,Fished_Warming_exp_cod,Fished_Warming_exp
Fished_Warming_exp_cod_6,Fishing,Warming,exp,cod,6,temp,0.022710190122770785,7.664391242675348e-4,29.630781367632167,1.0354201808598769e-50,Fished_Warming_exp_cod,Fished_Warming_exp
Fished_Warming_exp_cod_7,Fishing,Warming,exp,cod,7,temp,0.022008375079304494,9.165399647334295e-4,24.012455458726784,7.681389014543714e-43,Fished_Warming_exp_cod,Fished_Warming_exp
Fished_Warming_exp_cod_8,Fishing,Warming,exp,cod,8,temp,0.021735442014480386,8.5506441881977e-4,25.41965439806445,6.218526108710181e-45,Fished_Warming_exp_cod,Fished_Warming_exp
Fished_Warming_exp_cod_9,Fishing,Warming,exp,cod,9,temp,0.0216792591337283,9.859655000363057e-4,21.987847579788557,1.1293500854140627e-39,Fished_Warming_exp_cod,Fished_Warming_exp
Fished_Warming_exp_flatfish_1,Fishing,Warming,exp,flatfish,1,temp,0.01980279434228486,0.0010071447466980762,19.66231210281175,8.69339623161131e-36,Fished_Warming_exp_flatfish,Fished_Warming_exp
Fished_Warming_exp_flatfish_10,Fishing,Warming,exp,flatfish,10,temp,0.02141253192991024,7.544764534737184e-4,28.380649695989657,4.572301246131208e-49,Fished_Warming_exp_flatfish,Fished_Warming_exp
Fished_Warming_exp_flatfish_11,Fishing,Warming,exp,flatfish,11,temp,0.02140046242048109,7.007436409171059e-4,30.539645557786297,7.139641410775609e-52,Fished_Warming_exp_flatfish,Fished_Warming_exp
Fished_Warming_exp_flatfish_12,Fishing,Warming,exp,flatfish,12,temp,0.020671789064661272,6.9236798641762e-4,29.856650610926046,5.2945030030142484e-51,Fished_Warming_exp_flatfish,Fished_Warming_exp
Fished_Warming_exp_flatfish_13,Fishing,Warming,exp,flatfish,13,temp,0.021370942240498,8.190730240198622e-4,26.091620177665337,6.679661758095132e-46,Fished_Warming_exp_flatfish,Fished_Warming_exp
Fished_Warming_exp_flatfish_14,Fishing,Warming,exp,flatfish,14,temp,0.020936403137467186,9.067453260527422e-4,23.08961792900313,2.019794294176951e-41,Fished_Warming_exp_flatfish,Fished_Warming_exp
Fished_Warming_exp_flatfish_15,Fishing,Warming,exp,flatfish,15,temp,0.020982797151317453,7.615463030574555e-4,27.55288426596746,6.039956042234706e-48,Fished_Warming_exp_flatfish,Fished_Warming_exp
Fished_Warming_exp_flatfish_16,Fishing,Warming,exp,flatfish,16,temp,0.020467734695380147,8.931884694441752e-4,22.915359294905667,3.783115295950035e-41,Fished_Warming_exp_flatfish,Fished_Warming_exp
Fished_Warming_exp_flatfish_17,Fishing,Warming,exp,flatfish,17,temp,0.021124153737146326,7.896430989440137e-4,26.751520738160778,7.785554397906573e-47,Fished_Warming_exp_flatfish,Fished_Warming_exp
Fished_Warming_exp_flatfish_18,Fishing,Warming,exp,flatfish,18,temp,0.021559671414942617,7.308913204074898e-4,29.49778005698928,1.5398380502584915e-50,Fished_Warming_exp_flatfish,Fished_Warming_exp
Fished_Warming_exp_flatfish_19,Fishing,Warming,exp,flatfish,19,temp,0.020225723019491094,0.00084922349689417725,23.81672562459897,1.5252139927695155e-42,Fished_Warming_exp_flatfish,Fished_Warming_exp
Fished_Warming_exp_flatfish_2,Fishing,Warming,exp,flatfish,2,temp,0.020706630087460265,8.706841224271217e-4,23.78202330110075,1.7231663025518373e-42,Fished_Warming_exp_flatfish,Fished_Warming_exp
Fished_Warming_exp_flatfish_20,Fishing,Warming,exp,flatfish,20,temp,0.02162042557329372,6.564365643086698e-4,32.93604705896205,8.343232213443344e-55,Fished_Warming_exp_flatfish,Fished_Warming_exp
Fished_Warming_exp_flatfish_21,Fishing,Warming,exp,flatfish,21,temp,0.021131119930635215,7.751538615971323e-4,27.260549134202225,1.5245480570339912e-47,Fished_Warming_exp_flatfish,Fished_Warming_exp
Fished_Warming_exp_flatfish_22,Fishing,Warming,exp,flatfish,22,temp,0.021435644198590526,7.928549073592478e-4,27.036023867199063,3.1205856291299697e-47,Fished_Warming_exp_flatfish,Fished_Warming_exp
Fished_Warming_exp_flatfish_23,Fishing,Warming,exp,flatfish,23,temp,0.022229677166703057,6.816354307991385e-4,32.61226773473518,2.02766650609491e-54,Fished_Warming_exp_flatfish,Fished_Warming_exp
Fished_Warming_exp_flatfish_24,Fishing,Warming,exp,flatfish,24,temp,0.021093059194307248,7.945138565230342e-4,26.548384299570397,1.502316386650034e-46,Fished_Warming_exp_flatfish,Fished_Warming_exp
Fished_Warming_exp_flatfish_25,Fishing,Warming,exp,flatfish,25,temp,0.02091215726816766,7.699037984498904e-4,27.162039348645635,2.0863631173141396e-47,Fished_Warming_exp_flatfish,Fished_Warming_exp
Fished_Warming_exp_flatfish_26,Fishing,Warming,exp,flatfish,26,temp,0.02075194606732677,8.323086575070688e-4,24.932993163237068,3.2161368156462584e-44,Fished_Warming_exp_flatfish,Fished_Warming_exp
Fished_Warming_exp_flatfish_27,Fishing,Warming,exp,flatfish,27,temp,0.02196322343046458,7.238833651580635e-4,30.340831807440143,1.2744760905542439e-51,Fished_Warming_exp_flatfish,Fished_Warming_exp
Fished_Warming_exp_flatfish_28,Fishing,Warming,exp,flatfish,28,temp,0.021162134824866674,7.494183318228633e-4,28.23808002319948,7.10158984381439e-49,Fished_Warming_exp_flatfish,Fished_Warming_exp
Fished_Warming_exp_flatfish_29,Fishing,Warming,exp,flatfish,29,temp,0.020128313297737007,9.4192068968469e-4,21.369435365598566,1.1469623851635578e-38,Fished_Warming_exp_flatfish,Fished_Warming_exp
Fished_Warming_exp_flatfish_3,Fishing,Warming,exp,flatfish,3,temp,0.02051442327955286,8.368190040926841e-4,24.514767445793726,1.3452700584922675e-43,Fished_Warming_exp_flatfish,Fished_Warming_exp
Fished_Warming_exp_flatfish_30,Fishing,Warming,exp,flatfish,30,temp,0.02036902102513727,9.256964294578959e-4,22.003996533794265,1.0636336048557916e-39,Fished_Warming_exp_flatfish,Fished_Warming_exp
Fished_Warming_exp_flatfish_4,Fishing,Warming,exp,flatfish,4,temp,0.020664496423869444,8.581314310708472e-4,24.08080589482963,6.050915922823906e-43,Fished_Warming_exp_flatfish,Fished_Warming_exp
Fished_Warming_exp_flatfish_5,Fishing,Warming,exp,flatfish,5,temp,0.020653039986120805,7.882207464640576e-4,26.202101478259646,4.647712833459452e-46,Fished_Warming_exp_flatfish,Fished_Warming_exp
Fished_Warming_exp_flatfish_6,Fishing,Warming,exp,flatfish,6,temp,0.021194387556513556,7.794971956603349e-4,27.1898188659411,1.9095440029346178e-47,Fished_Warming_exp_flatfish,Fished_Warming_exp
Fished_Warming_exp_flatfish_7,Fishing,Warming,exp,flatfish,7,temp,0.0209805974535972,7.387955395395993e-4,28.398381325734366,4.3291750102071635e-49,Fished_Warming_exp_flatfish,Fished_Warming_exp
Fished_Warming_exp_flatfish_8,Fishing,Warming,exp,flatfish,8,temp,0.020207204463506715,8.343238503027405e-4,24.219857140814543,3.729647056668374e-43,Fished_Warming_exp_flatfish,Fished_Warming_exp
Fished_Warming_exp_flatfish_9,Fishing,Warming,exp,flatfish,9,temp,0.020729049223810355,7.816337716214077e-4,26.520155572104272,1.6465047667838266e-46,Fished_Warming_exp_flatfish,Fished_Warming_exp
Fished_Warming_exp_sardine_1,Fishing,Warming,exp,sardine,1,temp,0.02036232948249349,8.694766389103494e-4,23.4190644937995,6.221941929190996e-42,Fished_Warming_exp_sardine,Fished_Warming_exp
Fished_Warming_exp_sardine_10,Fishing,Warming,exp,sardine,10,temp,0.02145363969567093,7.041085162255811e-4,30.469223424074663,8.76321093004398e-52,Fished_Warming_exp_sardine,Fished_Warming_exp
Fished_Warming_exp_sardine_11,Fishing,Warming,exp,sardine,11,temp,0.021686272199994517,6.235134580801281e-4,34.78076041336641,6.066550116542712e-57,Fished_Warming_exp_sardine,Fished_Warming_exp
Fished_Warming_exp_sardine_12,Fishing,Warming,exp,sardine,12,temp,0.02095123430046467,6.31032046209933e-4,33.2015377448748,4.050035956676429e-55,Fished_Warming_exp_sardine,Fished_Warming_exp
Fished_Warming_exp_sardine_13,Fishing,Warming,exp,sardine,13,temp,0.02169395844059139,7.220428035087195e-4,30.045252629305388,3.033538263692079e-51,Fished_Warming_exp_sardine,Fished_Warming_exp
Fished_Warming_exp_sardine_14,Fishing,Warming,exp,sardine,14,temp,0.021432900865574776,7.745065505696601e-4,27.672975586598444,4.1381227108935244e-48,Fished_Warming_exp_sardine,Fished_Warming_exp
Fished_Warming_exp_sardine_15,Fishing,Warming,exp,sardine,15,temp,0.021501031626131456,6.479480198861887e-4,33.1832661976621,4.2559141701774805e-55,Fished_Warming_exp_sardine,Fished_Warming_exp
Fished_Warming_exp_sardine_16,Fishing,Warming,exp,sardine,16,temp,0.021142456119640125,7.395727687605281e-4,28.587391278715405,2.422034461355915e-49,Fished_Warming_exp_sardine,Fished_Warming_exp
Fished_Warming_exp_sardine_17,Fishing,Warming,exp,sardine,17,temp,0.02162446128451464,6.668478065416197e-4,32.427880953320646,3.3732847382731587e-54,Fished_Warming_exp_sardine,Fished_Warming_exp
Fished_Warming_exp_sardine_18,Fishing,Warming,exp,sardine,18,temp,0.02206056895532449,6.060983684533602e-4,36.39767091209728,9.695427160297828e-59,Fished_Warming_exp_sardine,Fished_Warming_exp
Fished_Warming_exp_sardine_19,Fishing,Warming,exp,sardine,19,temp,0.02058599242650238,7.655894863701553e-4,26.889074096492028,4.999411810171758e-47,Fished_Warming_exp_sardine,Fished_Warming_exp
Fished_Warming_exp_sardine_2,Fishing,Warming,exp,sardine,2,temp,0.02099773296437182,7.873056432074842e-4,26.67037019933838,1.0118909672171708e-46,Fished_Warming_exp_sardine,Fished_Warming_exp
Fished_Warming_exp_sardine_20,Fishing,Warming,exp,sardine,20,temp,0.022097145223012152,5.491594612065971e-4,40.23812168229051,9.610183828134079e-63,Fished_Warming_exp_sardine,Fished_Warming_exp
Fished_Warming_exp_sardine_21,Fishing,Warming,exp,sardine,21,temp,0.021707627845483492,6.394435432313881e-4,33.947684788222816,5.451050820172896e-56,Fished_Warming_exp_sardine,Fished_Warming_exp
Fished_Warming_exp_sardine_22,Fishing,Warming,exp,sardine,22,temp,0.02189048384129742,6.688803875471676e-4,32.72705292133231,1.4787976203289784e-54,Fished_Warming_exp_sardine,Fished_Warming_exp
Fished_Warming_exp_sardine_23,Fishing,Warming,exp,sardine,23,temp,0.022573665610600133,5.790081315575412e-4,38.986785124893856,1.7743526679903548e-61,Fished_Warming_exp_sardine,Fished_Warming_exp
Fished_Warming_exp_sardine_24,Fishing,Warming,exp,sardine,24,temp,0.021416271077839957,7.039271760161887e-4,30.42398675249815,9.998004079167812e-52,Fished_Warming_exp_sardine,Fished_Warming_exp
Fished_Warming_exp_sardine_25,Fishing,Warming,exp,sardine,25,temp,0.021117805498996705,7.033194394504641e-4,30.025909017241187,3.211446045041414e-51,Fished_Warming_exp_sardine,Fished_Warming_exp
Fished_Warming_exp_sardine_26,Fishing,Warming,exp,sardine,26,temp,0.021243714929796997,7.199836609630036e-4,29.505829203655505,1.5032332458189217e-50,Fished_Warming_exp_sardine,Fished_Warming_exp
Fished_Warming_exp_sardine_27,Fishing,Warming,exp,sardine,27,temp,0.0222283526521035,6.31511137770867e-4,35.19867081135895,2.0506828203765327e-57,Fished_Warming_exp_sardine,Fished_Warming_exp
Fished_Warming_exp_sardine_28,Fishing,Warming,exp,sardine,28,temp,0.021583747494921424,6.502031628635243e-4,33.19538988377973,4.118161253027338e-55,Fished_Warming_exp_sardine,Fished_Warming_exp
Fished_Warming_exp_sardine_29,Fishing,Warming,exp,sardine,29,temp,0.020728861931721965,8.036154866698338e-4,25.794502813306828,1.7817897743913733e-45,Fished_Warming_exp_sardine,Fished_Warming_exp
Fished_Warming_exp_sardine_3,Fishing,Warming,exp,sardine,3,temp,0.020926114819279813,7.337440610667968e-4,28.51963774514938,2.9815552114616866e-49,Fished_Warming_exp_sardine,Fished_Warming_exp
Fished_Warming_exp_sardine_30,Fishing,Warming,exp,sardine,30,temp,0.02098197866333965,7.799216807513412e-4,26.902673923779837,4.785641554079408e-47,Fished_Warming_exp_sardine,Fished_Warming_exp
Fished_Warming_exp_sardine_4,Fishing,Warming,exp,sardine,4,temp,0.021264989317097104,7.216640542134597e-4,29.466604568899825,1.69030773429433e-50,Fished_Warming_exp_sardine,Fished_Warming_exp
Fished_Warming_exp_sardine_5,Fishing,Warming,exp,sardine,5,temp,0.0208268530342129,7.282607113343604e-4,28.59807306651592,2.3440411177086795e-49,Fished_Warming_exp_sardine,Fished_Warming_exp
Fished_Warming_exp_sardine_6,Fishing,Warming,exp,sardine,6,temp,0.021302087530414862,7.272382084889076e-4,29.291760638756067,2.8555475276949295e-50,Fished_Warming_exp_sardine,Fished_Warming_exp
Fished_Warming_exp_sardine_7,Fishing,Warming,exp,sardine,7,temp,0.021500928584106693,6.279207604503547e-4,34.24146793408437,2.5001922125321597e-56,Fished_Warming_exp_sardine,Fished_Warming_exp
Fished_Warming_exp_sardine_8,Fishing,Warming,exp,sardine,8,temp,0.020544931162815194,7.517458123227184e-4,27.329625022234804,1.2241316446772548e-47,Fished_Warming_exp_sardine,Fished_Warming_exp
Fished_Warming_exp_sardine_9,Fishing,Warming,exp,sardine,9,temp,0.021281127698518938,6.636301056580082e-4,32.06775508989016,9.179671109679525e-54,Fished_Warming_exp_sardine,Fished_Warming_exp
UnFished_NoWarming_exp_cod_1,No Fishing,No Warming,exp,cod,1,temp,1.5742806399787429e-15,1.2820718747034962e-15,1.2279191760156392,0.22241840624609277,UnFished_NoWarming_exp_cod,UnFished_NoWarming_exp
UnFished_NoWarming_exp_cod_10,No Fishing,No Warming,exp,cod,10,temp,-3.0101059794144682e-15,1.2645274405568146e-15,-2.3804196594492373,0.01922720132283101,UnFished_NoWarming_exp_cod,UnFished_NoWarming_exp
UnFished_NoWarming_exp_cod_11,No Fishing,No Warming,exp,cod,11,temp,-7.40313453336444e-16,1.0861091625345966e-15,-0.6816197476953539,0.4970871061982741,UnFished_NoWarming_exp_cod,UnFished_NoWarming_exp
UnFished_NoWarming_exp_cod_12,No Fishing,No Warming,exp,cod,12,temp,1.227608365656433e-16,1.1530397939813555e-15,0.10646712906738441,0.9154293738204959,UnFished_NoWarming_exp_cod,UnFished_NoWarming_exp
UnFished_NoWarming_exp_cod_13,No Fishing,No Warming,exp,cod,13,temp,-3.8073844518174373e-16,1.1114661341031064e-15,-0.3425551472056135,0.7326667776390984,UnFished_NoWarming_exp_cod,UnFished_NoWarming_exp
UnFished_NoWarming_exp_cod_14,No Fishing,No Warming,exp,cod,14,temp,-1.1726762807701235e-15,1.0366150710878928e-15,-1.131255287982104,0.2607083919953635,UnFished_NoWarming_exp_cod,UnFished_NoWarming_exp
UnFished_NoWarming_exp_cod_15,No Fishing,No Warming,exp,cod,15,temp,-3.107313222085533e-16,9.682889345037856e-16,-0.32090764557563833,0.7489637136898821,UnFished_NoWarming_exp_cod,UnFished_NoWarming_exp
UnFished_NoWarming_exp_cod_16,No Fishing,No Warming,exp,cod,16,temp,-4.905074107979409e-16,1.2096296330580197e-15,-0.40550214494820813,0.6859923656219289,UnFished_NoWarming_exp_cod,UnFished_NoWarming_exp
UnFished_NoWarming_exp_cod_17,No Fishing,No Warming,exp,cod,17,temp,-4.990121890464716e-16,1.1557531067632102e-15,-0.43176365793556015,0.666861623918261,UnFished_NoWarming_exp_cod,UnFished_NoWarming_exp
UnFished_NoWarming_exp_cod_18,No Fishing,No Warming,exp,cod,18,temp,-1.7297347007003304e-16,1.0474014635231579e-15,-0.165145339293493,0.8691697698254035,UnFished_NoWarming_exp_cod,UnFished_NoWarming_exp
UnFished_NoWarming_exp_cod_19,No Fishing,No Warming,exp,cod,19,temp,1.276593257447402e-16,1.1837283188281492e-15,0.10784512266388845,0.9143390370022091,UnFished_NoWarming_exp_cod,UnFished_NoWarming_exp
UnFished_NoWarming_exp_cod_2,No Fishing,No Warming,exp,cod,2,temp,-1.276964670938607e-15,1.2373369691589327e-15,-1.032026604528442,0.3045998615900591,UnFished_NoWarming_exp_cod,UnFished_NoWarming_exp
UnFished_NoWarming_exp_cod_20,No Fishing,No Warming,exp,cod,20,temp,-1.6808531691142602e-15,1.2959939860372025e-15,-1.2969606242185217,0.1976899813679312,UnFished_NoWarming_exp_cod,UnFished_NoWarming_exp
UnFished_NoWarming_exp_cod_21,No Fishing,No Warming,exp,cod,21,temp,-1.4650877656062772e-15,1.3530861135375025e-15,-1.0827749623236897,0.281565284268388,UnFished_NoWarming_exp_cod,UnFished_NoWarming_exp
UnFished_NoWarming_exp_cod_22,No Fishing,No Warming,exp,cod,22,temp,7.603605432996129e-16,1.2574206331616146e-15,0.6046986372315116,0.5467768066879001,UnFished_NoWarming_exp_cod,UnFished_NoWarming_exp
UnFished_NoWarming_exp_cod_23,No Fishing,No Warming,exp,cod,23,temp,9.425143881266437e-16,1.2607099502498852e-15,0.7476060516059447,0.45648798283511527,UnFished_NoWarming_exp_cod,UnFished_NoWarming_exp
UnFished_NoWarming_exp_cod_24,No Fishing,No Warming,exp,cod,24,temp,-5.480994636697279e-16,1.201911265074233e-15,-0.4560232353225143,0.6493822185086955,UnFished_NoWarming_exp_cod,UnFished_NoWarming_exp
UnFished_NoWarming_exp_cod_25,No Fishing,No Warming,exp,cod,25,temp,-7.327923797186115e-16,1.1106646927498276e-15,-0.659778225149424,0.5109437664507614,UnFished_NoWarming_exp_cod,UnFished_NoWarming_exp
UnFished_NoWarming_exp_cod_26,No Fishing,No Warming,exp,cod,26,temp,-1.2440088223840612e-15,1.2550336824172524e-15,-0.9912154867334263,0.3240214580948576,UnFished_NoWarming_exp_cod,UnFished_NoWarming_exp
UnFished_NoWarming_exp_cod_27,No Fishing,No Warming,exp,cod,27,temp,-9.310373350261816e-16,1.2596065427393376e-15,-0.739149332299753,0.46158307153030664,UnFished_NoWarming_exp_cod,UnFished_NoWarming_exp
UnFished_NoWarming_exp_cod_28,No Fishing,No Warming,exp,cod,28,temp,6.547474445193365e-16,1.2256205542654686e-15,0.5342170888376915,0.5944011676086182,UnFished_NoWarming_exp_cod,UnFished_NoWarming_exp
UnFished_NoWarming_exp_cod_29,No Fishing,No Warming,exp,cod,29,temp,-7.219359518968058e-16,1.0823790548688657e-15,-0.6669899501928842,0.5063459673187853,UnFished_NoWarming_exp_cod,UnFished_NoWarming_exp
UnFished_NoWarming_exp_cod_3,No Fishing,No Warming,exp,cod,3,temp,-7.651955687972156e-16,1.1023818967290309e-15,-0.694129294999937,0.4892433192667669,UnFished_NoWarming_exp_cod,UnFished_NoWarming_exp
UnFished_NoWarming_exp_cod_30,No Fishing,No Warming,exp,cod,30,temp,-2.2027723192507e-17,1.2125741481709573e-15,-0.018166083472696118,0.9855432935621924,UnFished_NoWarming_exp_cod,UnFished_NoWarming_exp
UnFished_NoWarming_exp_cod_4,No Fishing,No Warming,exp,cod,4,temp,2.6814312790548726e-16,1.1082335896627612e-15,0.24195542384442978,0.8093202951422953,UnFished_NoWarming_exp_cod,UnFished_NoWarming_exp
UnFished_NoWarming_exp_cod_5,No Fishing,No Warming,exp,cod,5,temp,-3.831801405257268e-16,1.039949923089565e-15,-0.36846018449363904,0.7133248718939798,UnFished_NoWarming_exp_cod,UnFished_NoWarming_exp
UnFished_NoWarming_exp_cod_6,No Fishing,No Warming,exp,cod,6,temp,-1.1762473566861567e-15,1.3337347490088426e-15,-0.8819200051286646,0.37997808924024024,UnFished_NoWarming_exp_cod,UnFished_NoWarming_exp
UnFished_NoWarming_exp_cod_7,No Fishing,No Warming,exp,cod,7,temp,3.9862135823324405e-16,1.1874125971832984e-15,0.33570585252238966,0.7378103309321664,UnFished_NoWarming_exp_cod,UnFished_NoWarming_exp
UnFished_NoWarming_exp_cod_8,No Fishing,No Warming,exp,cod,8,temp,-5.431253335738733e-16,1.0056483029900692e-15,-0.5400748273119064,0.5903706314343986,UnFished_NoWarming_exp_cod,UnFished_NoWarming_exp
UnFished_NoWarming_exp_cod_9,No Fishing,No Warming,exp,cod,9,temp,-3.648858832286643e-16,1.1886137088464658e-15,-0.3069844142911504,0.7595065879120255,UnFished_NoWarming_exp_cod,UnFished_NoWarming_exp
UnFished_NoWarming_exp_flatfish_1,No Fishing,No Warming,exp,flatfish,1,temp,5.105728838579779e-16,2.0355188454905916e-15,0.25083181371132035,0.8024692971461241,UnFished_NoWarming_exp_flatfish,UnFished_NoWarming_exp
UnFished_NoWarming_exp_flatfish_10,No Fishing,No Warming,exp,flatfish,10,temp,-5.212013961207967e-15,2.0053373646913807e-15,-2.599070886015277,0.010790680932814026,UnFished_NoWarming_exp_flatfish,UnFished_NoWarming_exp
UnFished_NoWarming_exp_flatfish_11,No Fishing,No Warming,exp,flatfish,11,temp,1.9263178541587667e-15,2.033179362827752e-15,0.9474411797489612,0.34574441390154964,UnFished_NoWarming_exp_flatfish,UnFished_NoWarming_exp
UnFished_NoWarming_exp_flatfish_12,No Fishing,No Warming,exp,flatfish,12,temp,3.410339581761453e-15,2.002450879901543e-15,1.7030827652207545,0.09172214935668967,UnFished_NoWarming_exp_flatfish,UnFished_NoWarming_exp
UnFished_NoWarming_exp_flatfish_13,No Fishing,No Warming,exp,flatfish,13,temp,1.796690790823847e-15,1.5708443002611269e-15,1.1437739504323738,0.25550356810588687,UnFished_NoWarming_exp_flatfish,UnFished_NoWarming_exp
UnFished_NoWarming_exp_flatfish_14,No Fishing,No Warming,exp,flatfish,14,temp,-2.3911108579130738e-15,1.7581862229855758e-15,-1.3599872565562074,0.1769544237440322,UnFished_NoWarming_exp_flatfish,UnFished_NoWarming_exp
UnFished_NoWarming_exp_flatfish_15,No Fishing,No Warming,exp,flatfish,15,temp,5.325796818840774e-16,1.858001497079626e-15,0.28664114787914696,0.7749922320678932,UnFished_NoWarming_exp_flatfish,UnFished_NoWarming_exp
UnFished_NoWarming_exp_flatfish_16,No Fishing,No Warming,exp,flatfish,16,temp,1.5817953006874866e-15,2.0222632432851407e-15,0.7821906005263095,0.43598842095898216,UnFished_NoWarming_exp_flatfish,UnFished_NoWarming_exp
