species,F_longterm,total_warming,scenario,seed,term,estimate,std.error,statistic,p.value
flatfish,0.152380952380952,1.33333333333333,Fished_Warming_full,3,temp,0.022218941189044723,4.966130459630452e-4,44.74095348413,5.002900531594889e-67
flatfish,0.152380952380952,1.33333333333333,Fished_Warming_full,4,temp,0.022630914911150487,4.871961240328607e-4,46.4513443247838,1.4917663802561635e-68
flatfish,0.152380952380952,1.33333333333333,Fished_Warming_full,5,temp,0.022230853463066864,4.8647276813611445e-4,45.69804297215399,6.905026253281593e-68
flatfish,0.152380952380952,1.33333333333333,Fished_Warming_noRL,1,temp,0.0248322658476327,8.668013274410425e-5,286.4816315053662,4.51513683859069e-145
flatfish,0.152380952380952,1.33333333333333,Fished_Warming_noRL,2,temp,0.024758471695097737,1.220275592236833e-4,202.89246013446916,2.056567466445575e-130
flatfish,0.152380952380952,1.33333333333333,Fished_Warming_noRL,3,temp,0.024747282343005245,1.2734450638968194e-4,194.33333281984739,1.390153047238679e-128
flatfish,0.152380952380952,1.33333333333333,Fished_Warming_noRL,4,temp,0.025052913223018065,3.330052540583502e-5,752.3278662332522,3.83485424441299e-186
flatfish,0.152380952380952,1.33333333333333,Fished_Warming_noRL,5,temp,0.02477440282679994,1.1409253819972982e-4,217.14305964014923,2.6943340688880963e-133
flatfish,0.152380952380952,1.42857142857143,Fished_Warming_full,1,temp,0.022337383769403148,5.053655074303017e-4,44.20045183333737,1.557171150945309e-66
flatfish,0.152380952380952,1.42857142857143,Fished_Warming_full,2,temp,0.022622762484104286,4.969969282096956e-4,45.51891812610795,9.974137343405179e-68
flatfish,0.152380952380952,1.42857142857143,Fished_Warming_full,3,temp,0.022367218102911722,4.691851442076449e-4,47.67247722790808,1.305080173345654e-69
flatfish,0.152380952380952,1.42857142857143,Fished_Warming_full,4,temp,0.022735057858024897,4.5619407213177136e-4,49.83637282217444,1.9972959197282405e-71
flatfish,0.152380952380952,1.42857142857143,Fished_Warming_full,5,temp,0.02236881915808847,4.593868860390146e-4,48.692768204508,1.7803377861021306e-70
flatfish,0.152380952380952,1.42857142857143,Fished_Warming_noRL,1,temp,0.024840676054237548,8.22042622690334e-5,302.182336640166,2.4340498482845125e-147
flatfish,0.152380952380952,1.42857142857143,Fished_Warming_noRL,2,temp,0.024768345099325392,1.1638520155034261e-4,212.81352585544823,1.931232733468293e-132
flatfish,0.152380952380952,1.42857142857143,Fished_Warming_noRL,3,temp,0.024760390003304468,1.2088091132816263e-4,204.83291969967001,8.109040291195485e-131
flatfish,0.152380952380952,1.42857142857143,Fished_Warming_noRL,4,temp,0.025050789200096388,3.145672068852422e-5,796.3573014537149,1.4570043698137672e-188
flatfish,0.152380952380952,1.42857142857143,Fished_Warming_noRL,5,temp,0.024785509308158343,1.0836641338952373e-4,228.719476200312,1.6755530342869716e-135
flatfish,0.152380952380952,1.52380952380952,Fished_Warming_full,1,temp,0.022469173719368157,4.7743675066727614e-4,47.062095006228034,4.3789035778257395e-69
flatfish,0.152380952380952,1.52380952380952,Fished_Warming_full,2,temp,0.022705639526297797,4.708358186828e-4,48.22411257881483,4.423824616786795e-70
flatfish,0.152380952380952,1.52380952380952,Fished_Warming_full,3,temp,0.02250727856757351,4.4445622234658003e-4,50.64003480194881,4.413447260286991e-72
flatfish,0.152380952380952,1.52380952380952,Fished_Warming_full,4,temp,0.022840438562584168,4.28464279554048e-4,53.307684333351744,3.4323795840742477e-74
flatfish,0.152380952380952,1.52380952380952,Fished_Warming_full,5,temp,0.022501614468592557,4.349311472625406e-4,51.73603824471496,5.834347370488614e-73
flatfish,0.152380952380952,1.52380952380952,Fished_Warming_noRL,1,temp,0.02484851203127508,7.811135565919097e-5,318.1165122737347,1.5902158690529707e-149
flatfish,0.152380952380952,1.52380952380952,Fished_Warming_noRL,2,temp,0.02477798362495762,1.1111445320987357e-4,222.99514517842996,1.9992556520119101e-134
flatfish,0.152380952380952,1.52380952380952,Fished_Warming_noRL,3,temp,0.024772464743601074,1.149788947863387e-4,215.45227747783528,5.7870812202093325e-133
flatfish,0.152380952380952,1.52380952380952,Fished_Warming_noRL,4,temp,0.0250487037814653,2.9774946874637417e-5,841.2677909024927,6.742518850609661e-191
flatfish,0.152380952380952,1.52380952380952,Fished_Warming_noRL,5,temp,0.024795892272266903,1.0311040832108148e-4,240.4790425720509,1.2418140204482914e-137
flatfish,0.152380952380952,1.61904761904762,Fished_Warming_full,1,temp,0.02259558376132913,4.522141842968556e-4,49.96655245669225,1.5616170019160215e-71
flatfish,0.152380952380952,1.61904761904762,Fished_Warming_full,2,temp,0.022791601211128637,4.468995670712434e-4,50.99938082395875,2.2631922405137193e-72
flatfish,0.152380952380952,1.61904761904762,Fished_Warming_full,3,temp,0.02263900535865031,4.220719798567024e-4,53.63778321966902,1.9119507995145248e-74
flatfish,0.152380952380952,1.61904761904762,Fished_Warming_full,4,temp,0.02294450770423123,4.03591182429392e-4,56.85086469461051,7.616425524768614e-77
flatfish,0.152380952380952,1.61904761904762,Fished_Warming_full,5,temp,0.02262832590242995,4.127770162440714e-4,54.819733202029894,2.417816735975632e-75
flatfish,0.152380952380952,1.61904761904762,Fished_Warming_noRL,1,temp,0.024855790887095375,7.43627065159491e-5,334.25075621426413,1.2523626917792075e-151
flatfish,0.152380952380952,1.61904761904762,Fished_Warming_noRL,2,temp,0.024787279162188605,1.0619939981619833e-4,233.40319441624436,2.306566077733619e-136
flatfish,0.152380952380952,1.61904761904762,Fished_Warming_noRL,3,temp,0.024783583943804647,1.0957725457874037e-4,226.17452900314802,5.0060260044503636e-135
flatfish,0.152380952380952,1.61904761904762,Fished_Warming_noRL,4,temp,0.025046688844678505,2.8239903726827553e-5,886.925433137524,3.7995812730651543e-193
flatfish,0.152380952380952,1.61904761904762,Fished_Warming_noRL,5,temp,0.02480556539411694,9.828028545789758e-5,252.39614718806882,1.0934660262525789e-139
flatfish,0.152380952380952,1.71428571428571,Fished_Warming_full,1,temp,0.022715977469386795,4.293552921014317e-4,52.90717940893652,7.0128571818458665e-74
flatfish,0.152380952380952,1.71428571428571,Fished_Warming_full,2,temp,0.02287853128633046,4.249789238057287e-4,53.83450803030637,1.351223473751582e-74
flatfish,0.152380952380952,1.71428571428571,Fished_Warming_full,3,temp,0.02276255898189389,4.017318464661518e-4,56.661076740929396,1.0469159612723595e-76
flatfish,0.152380952380952,1.71428571428571,Fished_Warming_full,4,temp,0.023045653181396022,3.8120764420199914e-4,60.45433120744111,2.177356922238459e-79
flatfish,0.152380952380952,1.71428571428571,Fished_Warming_full,5,temp,0.02274851945333363,3.9263980470534887e-4,57.93737461336846,1.2562317749793206e-77
flatfish,0.152380952380952,1.71428571428571,Fished_Warming_noRL,1,temp,0.024862541463364616,7.092287584176802e-5,350.5574353588539,1.1806008130174086e-153
flatfish,0.152380952380952,1.71428571428571,Fished_Warming_noRL,2,temp,0.024796167408214876,1.0162002220504406e-4,244.00867929532967,2.984917331216675e-138
flatfish,0.152380952380952,1.71428571428571,Fished_Warming_noRL,3,temp,0.02479382736078511,1.0462161647314715e-4,236.98570330490787,5.197525516959167e-137
flatfish,0.152380952380952,1.71428571428571,Fished_Warming_noRL,4,temp,0.025044762540868057,2.683691799930297e-5,933.2205188955952,2.5969701289402466e-195
flatfish,0.152380952380952,1.71428571428571,Fished_Warming_noRL,5,temp,0.024814559478737157,9.383478135596105e-5,264.449483657914,1.1381720545402404e-141
flatfish,0.152380952380952,1.80952380952381,Fished_Warming_full,1,temp,0.022830093116516674,4.085658212037186e-4,55.87861718157075,3.9278866789606354e-76
flatfish,0.152380952380952,1.80952380952381,Fished_Warming_full,2,temp,0.022964919584587313,4.0487534764992715e-4,56.72096292818446,9.468240159101889e-77
flatfish,0.152380952380952,1.80952380952381,Fished_Warming_full,3,temp,0.02287826431375781,3.831806793467629e-4,59.70620531484029,7.145614970111418e-79
flatfish,0.152380952380952,1.80952380952381,Fished_Warming_full,4,temp,0.023142906505058434,3.609944057617462e-4,64.10876771406976,7.96036259592428e-82
flatfish,0.152380952380952,1.80952380952381,Fished_Warming_full,5,temp,0.022862077840409317,3.742741097647757e-4,61.083781228623344,8.097681380656158e-80
flatfish,0.152380952380952,1.80952380952381,Fished_Warming_noRL,1,temp,0.024868798402959455,6.775989001874632e-5,367.0135591436069,1.321685109402309e-155
flatfish,0.152380952380952,1.80952380952381,Fished_Warming_noRL,2,temp,0.02480461505592815,9.735434631383719e-5,254.78693037459811,4.346663926758207e-140
flatfish,0.152380952380952,1.80952380952381,Fished_Warming_noRL,3,temp,0.024803272711919372,1.0006397019909663e-4,247.87416152455734,6.4129409362410475e-139
flatfish,0.152380952380952,1.80952380952381,Fished_Warming_noRL,4,temp,0.02504293390093392,2.555237984371382e-5,980.0626812102894,2.1392913908198318e-197
flatfish,0.152380952380952,1.80952380952381,Fished_Warming_noRL,5,temp,0.024822914500748066,8.973611254174605e-5,276.62123751126643,1.3917184601805934e-143
flatfish,0.152380952380952,1.9047619047619,Fished_Warming_full,1,temp,0.02293791354277343,3.8959349809077987e-4,58.876530679237945,2.714056128320121e-78
flatfish,0.152380952380952,1.9047619047619,Fished_Warming_full,2,temp,0.023049713012896763,3.864053979446714e-4,59.65163306594698,7.796986490115226e-79
flatfish,0.152380952380952,1.9047619047619,Fished_Warming_full,3,temp,0.02298653647305096,3.6620146278569337e-4,62.77019293749525,5.996013146052385e-81
flatfish,0.152380952380952,1.9047619047619,Fished_Warming_full,4,temp,0.02323573587708263,3.4267627797373733e-4,67.80666585524024,3.6835642262556463e-84
flatfish,0.152380952380952,1.9047619047619,Fished_Warming_full,5,temp,0.022969087994440095,3.574688454888398e-4,64.25479670271626,6.40212831372356e-82
flatfish,0.152380952380952,1.9047619047619,Fished_Warming_noRL,1,temp,0.02487459845192298,6.484516575893196e-5,383.5998899963746,1.74252976593346e-157
flatfish,0.152380952380952,1.9047619047619,Fished_Warming_noRL,2,temp,0.024812610233170152,9.337986790147716e-5,265.7169129790303,7.128431034847775e-142
flatfish,0.152380952380952,1.9047619047619,Fished_Warming_noRL,3,temp,0.024811993298066125,9.586206838723981e-5,258.8301474764428,9.312034619412765e-141
flatfish,0.152380952380952,1.9047619047619,Fished_Warming_noRL,4,temp,0.025041206007207252,2.437391963976005e-5,1027.3770643913458,2.107725306334051e-199
flatfish,0.152380952380952,1.9047619047619,Fished_Warming_noRL,5,temp,0.02483067450404353,8.595008916367506e-5,288.8964368234498,1.985361580698213e-145
flatfish,0.152380952380952,2,Fished_Warming_full,1,temp,0.023039577130193927,3.7222204447086727e-4,61.897400953094724,2.2871245277537318e-80
flatfish,0.152380952380952,2,Fished_Warming_full,2,temp,0.02313219915051842,3.69402432460699e-4,62.62059238870733,7.53309525351802e-81
flatfish,0.152380952380952,2,Fished_Warming_full,3,temp,0.023087832916734448,3.5060907781175453e-4,65.8506421477499,6.103643790382364e-83
flatfish,0.152380952380952,2,Fished_Warming_full,4,temp,0.023323902010322185,3.260171056365999e-4,71.54195779015515,2.1318844801964882e-86
flatfish,0.152380952380952,2,Fished_Warming_full,5,temp,0.023069763999159786,3.420424646986857e-4,67.44707567080174,6.135868048552571e-84
flatfish,0.152380952380952,2,Fished_Warming_noRL,1,temp,0.02487997822001433,6.215329335541281e-5,400.3002395664297,2.6828903463464047e-159
flatfish,0.152380952380952,2,Fished_Warming_noRL,2,temp,0.024820155515798067,8.967446279252445e-5,276.78064348401267,1.3154166300167856e-143
flatfish,0.152380952380952,2,Fished_Warming_noRL,3,temp,0.024820056874668518,9.197879132094279e-5,269.8454341290871,1.5764668504833438e-142
flatfish,0.152380952380952,2,Fished_Warming_noRL,4,temp,0.02503957815146605,2.3290436050814816e-5,1075.1013032488947,2.4630352413139084e-201
flatfish,0.152380952380952,2,Fished_Warming_noRL,5,temp,0.024837884412670354,8.244600605755992e-5,301.26243344437705,3.280595351981819e-147
flatfish,0.171428571428571,0,Fished_Warming_full,1,temp,0.025373787364584417,0.0014366893579606538,17.661289981713168,3.243050653563918e-32
flatfish,0.171428571428571,0,Fished_Warming_full,2,temp,0.025906300357803693,0.0010736103031426362,24.130078001274423,5.096303073150717e-43
flatfish,0.171428571428571,0,Fished_Warming_full,3,temp,0.023563791327070423,0.0014603608392546675,16.135595185568526,2.4073861382911358e-29
flatfish,0.171428571428571,0,Fished_Warming_full,4,temp,0.02725123757689658,0.0011421473743622485,23.859650854700874,1.3117535605277816e-42
flatfish,0.171428571428571,0,Fished_Warming_full,5,temp,0.024326273942484104,0.0012783014358019428,19.03015459512725,1.1071641308379216e-34
flatfish,0.171428571428571,0,Fished_Warming_noRL,1,temp,0.024855809292246702,1.7553075441083892e-4,141.60372850714455,3.6920067147261297e-115
flatfish,0.171428571428571,0,Fished_Warming_noRL,2,temp,0.024854244661279046,1.9467517555346532e-4,127.67033388113273,8.957568736484492e-111
flatfish,0.171428571428571,0,Fished_Warming_noRL,3,temp,0.02467750472222091,2.8188911797339484e-4,87.5433039048709,7.408974667110649e-95
flatfish,0.171428571428571,0,Fished_Warming_noRL,4,temp,0.024992120215609006,5.989238074784053e-5,417.28379976797163,4.583040527274433e-161
flatfish,0.171428571428571,0,Fished_Warming_noRL,5,temp,0.02479267012732542,2.236609209916728e-4,110.84936079758201,8.396238644033807e-105
flatfish,0.171428571428571,0.0952380952380952,Fished_Warming_full,1,temp,0.02429764967798739,0.0014199902963182396,17.11113783029821,3.3983113239016227e-31
flatfish,0.171428571428571,0.0952380952380952,Fished_Warming_full,2,temp,0.025269389864492373,0.001080670744610516,23.383060928145788,7.072402991435751e-42
flatfish,0.171428571428571,0.0952380952380952,Fished_Warming_full,3,temp,0.022555471362300714,0.0014050618752618317,16.05300930828938,3.472076300831989e-29
flatfish,0.171428571428571,0.0952380952380952,Fished_Warming_full,4,temp,0.02639791728176107,0.0011736403830724291,22.492338933204525,1.7596882511585302e-40
flatfish,0.171428571428571,0.0952380952380952,Fished_Warming_full,5,temp,0.0234350713957111,0.001255650714215575,18.663686589268867,4.950113551470843e-34
flatfish,0.171428571428571,0.0952380952380952,Fished_Warming_noRL,1,temp,0.024820581272276054,1.7416118500633617e-4,142.51499994888675,1.9749297360856887e-115
flatfish,0.171428571428571,0.0952380952380952,Fished_Warming_noRL,2,temp,0.02481930499509822,1.9596251082665964e-4,126.6533322644164,1.9523185247394942e-110
flatfish,0.171428571428571,0.0952380952380952,Fished_Warming_noRL,3,temp,0.024632199165427315,2.7462622923549315e-4,89.69354177857899,7.073185693766699e-96
flatfish,0.171428571428571,0.0952380952380952,Fished_Warming_noRL,4,temp,0.025004796371272214,6.113501509187266e-5,409.0094086620479,3.2590837595948313e-160
flatfish,0.171428571428571,0.0952380952380952,Fished_Warming_noRL,5,temp,0.024750781373137437,2.2170924126480447e-4,111.63621882398519,4.220635487638154e-105
flatfish,0.171428571428571,0.19047619047619,Fished_Warming_full,1,temp,0.02332373686881461,0.0013754855031811873,16.95673041618547,6.616470831902648e-31
flatfish,0.171428571428571,0.19047619047619,Fished_Warming_full,2,temp,0.02463453535730954,0.001073836230833027,22.9406818749255,3.4526781238455954e-41
flatfish,0.171428571428571,0.19047619047619,Fished_Warming_full,3,temp,0.021762378166078646,0.0013275722803276035,16.392612657375135,7.74426203826277e-30
flatfish,0.171428571428571,0.19047619047619,Fished_Warming_full,4,temp,0.025480451721992158,0.0011809675880754978,21.575911125143616,5.2640208097661446e-39
flatfish,0.171428571428571,0.19047619047619,Fished_Warming_full,5,temp,0.022652892904268477,0.0012116807898672989,18.695429599696286,4.345013079718693e-34
flatfish,0.171428571428571,0.19047619047619,Fished_Warming_noRL,1,temp,0.02479243197689627,1.702317282254721e-4,145.63931316057995,2.3816479937769193e-116
flatfish,0.171428571428571,0.19047619047619,Fished_Warming_noRL,2,temp,0.024787280381707976,1.9538017041052875e-4,126.86691965528262,1.6567887871418904e-110
flatfish,0.171428571428571,0.19047619047619,Fished_Warming_noRL,3,temp,0.02460320040280625,2.638030410101393e-4,93.26352080172049,1.612504862529318e-97
flatfish,0.171428571428571,0.19047619047619,Fished_Warming_noRL,4,temp,0.025017994772841542,6.144024495138789e-5,407.1923019290698,5.040709376605946e-160
flatfish,0.171428571428571,0.19047619047619,Fished_Warming_noRL,5,temp,0.024717664879130078,2.1684085410301457e-4,113.98988895048097,5.547508809763254e-106
flatfish,0.171428571428571,0.285714285714286,Fished_Warming_full,1,temp,0.022520369801851948,0.0013096414748323645,17.19582819773983,2.3610768582768564e-31
flatfish,0.171428571428571,0.285714285714286,Fished_Warming_full,2,temp,0.02403665606312522,0.0010536528217952317,22.812690827488275,5.483955873057728e-41
flatfish,0.171428571428571,0.285714285714286,Fished_Warming_full,3,temp,0.021206608029453827,0.001237941443607664,17.130542110014982,3.126022816085762e-31
flatfish,0.171428571428571,0.285714285714286,Fished_Warming_full,4,temp,0.024581428986901518,0.0011628158727340116,21.139571245364657,2.745391913670827e-38
flatfish,0.171428571428571,0.285714285714286,Fished_Warming_full,5,temp,0.0220258457629186,0.0011518812532481059,19.12162881443684,7.638224257445231e-35
flatfish,0.171428571428571,0.285714285714286,Fished_Warming_noRL,1,temp,0.02477286988644397,1.6423275069997234e-4,150.84001078262486,7.7647462949128935e-118
flatfish,0.171428571428571,0.285714285714286,Fished_Warming_noRL,2,temp,0.024759914512887157,1.92976474899308e-4,128.3053518611866,5.524146570043879e-111
flatfish,0.171428571428571,0.285714285714286,Fished_Warming_noRL,3,temp,0.024589645582468123,2.506619532925345e-4,98.09883494273592,1.1988962988246185e-99
flatfish,0.171428571428571,0.285714285714286,Fished_Warming_noRL,4,temp,0.025030512712083872,6.0765560262096826e-5,411.9193932240747,1.627544964855694e-160
flatfish,0.171428571428571,0.285714285714286,Fished_Warming_noRL,5,temp,0.024694815714077265,2.0960304605760791e-4,117.81706505968462,2.2319097558036457e-107
flatfish,0.171428571428571,0.380952380952381,Fished_Warming_full,1,temp,0.021917312080293374,0.0012306480709867295,17.80956928061501,1.733031769082704e-32
flatfish,0.171428571428571,0.380952380952381,Fished_Warming_full,2,temp,0.023505168186807156,0.0010219527069416116,23.00025042954371,2.7854838421099307e-41
flatfish,0.171428571428571,0.380952380952381,Fished_Warming_full,3,temp,0.020869312242488232,0.0011448986361475959,18.228087259069667,3.0003836154699612e-33
flatfish,0.171428571428571,0.380952380952381,Fished_Warming_full,4,temp,0.023778679227221794,0.0011220836449658965,21.19153891414619,2.2525533779612346e-38
flatfish,0.171428571428571,0.380952380952381,Fished_Warming_full,5,temp,0.021570410522011522,0.0010826887074816217,19.92300314296727,3.0879539449394485e-36
flatfish,0.171428571428571,0.380952380952381,Fished_Warming_noRL,1,temp,0.02476182737815836,1.5680712917538975e-4,157.9126376994129,8.867646358726836e-120
flatfish,0.171428571428571,0.380952380952381,Fished_Warming_noRL,2,temp,0.0247383782571859,1.8894547523178178e-4,130.92866196895702,7.68768975013804e-112
flatfish,0.171428571428571,0.380952380952381,Fished_Warming_noRL,3,temp,0.024588663084316943,2.3637614903857705e-4,104.0234523843775,4.041023439807981e-102
flatfish,0.171428571428571,0.380952380952381,Fished_Warming_noRL,4,temp,0.02504128901536922,5.920299419019637e-5,422.97335393073575,1.216423708962684e-161
flatfish,0.171428571428571,0.380952380952381,Fished_Warming_noRL,5,temp,0.02468205104561566,2.006986235556677e-4,122.9806692658737,3.4293714958164777e-109
flatfish,0.171428571428571,0.476190476190476,Fished_Warming_full,1,temp,0.02150942315432948,0.0011461684233383667,18.766372128522306,3.248171229187398e-34
flatfish,0.171428571428571,0.476190476190476,Fished_Warming_full,2,temp,0.023059580711699886,9.81428098521863e-4,23.49594508902905,4.734919303133721e-42
flatfish,0.171428571428571,0.476190476190476,Fished_Warming_full,3,temp,0.020709819617906862,0.0010545510445909292,19.63851794954165,9.558662637180038e-36
flatfish,0.171428571428571,0.476190476190476,Fished_Warming_full,4,temp,0.02312454024746422,0.0010647375361320518,21.71853575433284,3.082615366601451e-39
flatfish,0.171428571428571,0.476190476190476,Fished_Warming_full,5,temp,0.021277653688530917,0.001009947805681053,21.068072596268912,3.6062110307271214e-38
flatfish,0.171428571428571,0.476190476190476,Fished_Warming_noRL,1,temp,0.024758100051237228,1.4859086454677682e-4,166.61926106125662,4.6988210163112213e-122
flatfish,0.171428571428571,0.476190476190476,Fished_Warming_noRL,2,temp,0.02472312803106413,1.835858365930573e-4,134.66794873651537,4.9415419625353133e-113
flatfish,0.171428571428571,0.476190476190476,Fished_Warming_noRL,3,temp,0.024596729076197466,2.2186606669341558e-4,110.86296089697359,8.296677370099366e-105
flatfish,0.171428571428571,0.476190476190476,Fished_Warming_noRL,4,temp,0.025049679926044385,5.6946694070859346e-5,439.8794404970167,2.6177625143136453e-163
flatfish,0.171428571428571,0.476190476190476,Fished_Warming_noRL,5,temp,0.02467797991965313,1.908274118214221e-4,129.3209381404124,2.562456355899161e-111
flatfish,0.171428571428571,0.571428571428571,Fished_Warming_full,1,temp,0.02126958125615698,0.001062040004916738,20.027099881067546,2.0472516344776674e-36
flatfish,0.171428571428571,0.571428571428571,Fished_Warming_full,2,temp,0.022708097295340325,9.350759813858909e-4,24.284761610157386,2.977631939504577e-43
flatfish,0.171428571428571,0.571428571428571,Fished_Warming_full,3,temp,0.02068243573279066,9.703973724351324e-4,21.31336741039373,1.41828266638396e-38
flatfish,0.171428571428571,0.571428571428571,Fished_Warming_full,4,temp,0.022638133381211987,9.977547570696036e-4,22.689075868402746,8.588118187520845e-41
flatfish,0.171428571428571,0.571428571428571,Fished_Warming_full,5,temp,0.02112312761743043,9.380626096261811e-4,22.5178227984676,1.6031606909016778e-40
flatfish,0.171428571428571,0.571428571428571,Fished_Warming_noRL,1,temp,0.02475997638761146,1.4010964157000862e-4,176.7185763246681,1.4984174110231896e-124
flatfish,0.171428571428571,0.571428571428571,Fished_Warming_noRL,2,temp,0.024713953876196088,1.7724523429844298e-4,139.43367207596165,1.664703303768783e-114
flatfish,0.171428571428571,0.571428571428571,Fished_Warming_noRL,3,temp,0.024610605484993706,2.0775635947092419e-4,118.45897544444601,1.3152713516167104e-107
flatfish,0.171428571428571,0.571428571428571,Fished_Warming_noRL,4,temp,0.025055532860856,5.423309662728181e-5,461.9970906889333,2.1427941097487519e-165
flatfish,0.171428571428571,0.571428571428571,Fished_Warming_noRL,5,temp,0.0246806535971819,1.8058009435506926e-4,136.67427567433356,1.1688378238108578e-113
flatfish,0.171428571428571,0.666666666666667,Fished_Warming_full,1,temp,0.02116211762433464,9.820000106974126e-4,21.550017712632595,5.802532509491891e-39
flatfish,0.171428571428571,0.666666666666667,Fished_Warming_full,2,temp,0.02244899803659896,8.85709007854399e-4,25.345793976941614,7.967942961126388e-45
flatfish,0.171428571428571,0.666666666666667,Fished_Warming_full,3,temp,0.020746268012082694,8.939679549760121e-4,23.206948187129797,1.3261813847848616e-41
flatfish,0.171428571428571,0.666666666666667,Fished_Warming_full,4,temp,0.022310903498182186,9.273330438869171e-4,24.05921329478999,6.524280137762223e-43
flatfish,0.171428571428571,0.666666666666667,Fished_Warming_full,5,temp,0.021076703768842856,8.69845303429295e-4,24.23040474639531,3.5955226941780784e-43
flatfish,0.171428571428571,0.666666666666667,Fished_Warming_noRL,1,temp,0.0247657414059566,1.3174236320052718e-4,187.98616332895338,3.56958087973301e-127
flatfish,0.171428571428571,0.666666666666667,Fished_Warming_noRL,2,temp,0.024710161457215638,1.7026830182320478e-4,145.1248482108726,3.3635670406279277e-116
flatfish,0.171428571428571,0.666666666666667,Fished_Warming_noRL,3,temp,0.024627747904222393,1.9441617264580763e-4,126.67540755001826,1.9194538646860422e-110
flatfish,0.171428571428571,0.666666666666667,Fished_Warming_noRL,4,temp,0.02505907563226398,5.12854203568927e-5,488.6198739891204,8.860953826478509e-168
flatfish,0.171428571428571,0.666666666666667,Fished_Warming_noRL,5,temp,0.024688096645946112,1.7039614411828218e-4,144.88647483013833,3.948609156439529e-116
flatfish,0.171428571428571,0.761904761904762,Fished_Warming_full,1,temp,0.021152066956154417,9.080241691269479e-4,23.294607869845382,9.694378280517953e-42
flatfish,0.171428571428571,0.761904761904762,Fished_Warming_full,2,temp,0.022273601938505486,8.356476886632458e-4,26.654297308158334,1.065892145432142e-46
flatfish,0.171428571428571,0.761904761904762,Fished_Warming_full,3,temp,0.020868927310687024,8.255480874376326e-4,25.27887548678211,9.978990812035658e-45
flatfish,0.171428571428571,0.761904761904762,Fished_Warming_full,4,temp,0.0221182725610861,8.579997106401191e-4,25.77888114272736,1.8765544109459812e-45
flatfish,0.171428571428571,0.761904761904762,Fished_Warming_full,5,temp,0.021109321479756315,8.067794143687471e-4,26.164923278654797,5.250359611826244e-46
flatfish,0.171428571428571,0.761904761904762,Fished_Warming_noRL,1,temp,0.024773948507617986,1.2373070581744318e-4,200.2247408510736,7.501036353991615e-130
flatfish,0.171428571428571,0.761904761904762,Fished_Warming_noRL,2,temp,0.024710797930187184,1.629598667915382e-4,151.63732283727117,4.641931208404385e-118
flatfish,0.171428571428571,0.761904761904762,Fished_Warming_noRL,3,temp,0.02464635150896916,1.8202720457000742e-4,135.39927488965094,2.914588530540988e-113
flatfish,0.171428571428571,0.761904761904762,Fished_Warming_noRL,4,temp,0.025060734563842765,4.828143842011173e-5,519.0552598243152,2.380688296037701e-170
flatfish,0.171428571428571,0.761904761904762,Fished_Warming_noRL,5,temp,0.024698609401725143,1.605683130906207e-4,153.8199469517119,1.15073785086445e-118
flatfish,0.171428571428571,0.857142857142857,Fished_Warming_full,1,temp,0.021209724184624475,8.408562834714537e-4,25.223958721055958,1.2007152750855383e-44
flatfish,0.171428571428571,0.857142857142857,Fished_Warming_full,2,temp,0.022169496923291718,7.866065720082269e-4,28.18371688237033,8.403673643358235e-49
flatfish,0.171428571428571,0.857142857142857,Fished_Warming_full,3,temp,0.0210266329338657,7.647442794663439e-4,27.494985576797735,7.251218168788592e-48
flatfish,0.171428571428571,0.857142857142857,Fished_Warming_full,4,temp,0.02203041856571412,7.925375364278007e-4,27.79731880588481,2.801171976438262e-48
flatfish,0.171428571428571,0.857142857142857,Fished_Warming_full,5,temp,0.021196346707167166,7.494131289085724e-4,28.28392763553132,6.162831544066765e-49
flatfish,0.171428571428571,0.857142857142857,Fished_Warming_noRL,1,temp,0.02478350164717163,1.1620876437453533e-4,213.26706105656183,1.5682716433253142e-132
flatfish,0.171428571428571,0.857142857142857,Fished_Warming_noRL,2,temp,0.024714848552846558,1.555664151325905e-4,158.8700782992389,4.915047335497429e-120
flatfish,0.171428571428571,0.857142857142857,Fished_Warming_noRL,3,temp,0.024665230773743177,1.7064799525901329e-4,144.53864949486072,4.9919480238025757e-116
flatfish,0.171428571428571,0.857142857142857,Fished_Warming_noRL,4,temp,0.02506097973112104,4.5344989644393376e-5,552.673623429081,5.0886462388592565e-173
flatfish,0.171428571428571,0.857142857142857,Fished_Warming_noRL,5,temp,0.024710873644121376,1.5126979243415537e-4,163.356300332583,3.24154391480584e-121
flatfish,0.171428571428571,0.952380952380952,Fished_Warming_full,1,temp,0.021311911836521823,7.804874588768635e-4,27.305899145631468,1.3199116562275254e-47
flatfish,0.171428571428571,0.952380952380952,Fished_Warming_full,2,temp,0.022123180352089215,7.39722206081074e-4,29.90741682515409,4.556155474336002e-51
flatfish,0.171428571428571,0.952380952380952,Fished_Warming_full,3,temp,0.021202804814346294,7.108541943438809e-4,29.82722052293228,5.776690755970192e-51
flatfish,0.171428571428571,0.952380952380952,Fished_Warming_full,4,temp,0.02201913875626473,7.323391383909145e-4,30.066860559500995,2.846532853591177e-51
flatfish,0.171428571428571,0.952380952380952,Fished_Warming_full,5,temp,0.02131851346186723,6.977169270572551e-4,30.554674302918006,6.834509252674811e-52
